Phone timestamp;RR-interval [ms]
13:40:30.492000;535
13:40:31.027000;530
13:40:31.557000;531
13:40:32.088000;525
13:40:32.613000;1049
13:40:33.662000;521
13:40:34.183000;521
13:40:34.704000;522
13:40:35.226000;521
13:40:35.747000;521
13:40:36.268000;519
13:40:36.787000;517
13:40:37.304000;518
13:40:37.822000;517
13:40:38.339000;518
13:40:38.857000;515
13:40:39.372000;516
13:40:39.888000;514
13:40:40.402000;514
13:40:40.916000;521
13:40:41.437000;530
13:40:41.967000;549
13:40:42.516000;561
13:40:43.077000;572
13:40:43.649000;592
13:40:44.241000;599
13:40:44.840000;594
13:40:45.434000;570
13:40:46.004000;557
13:40:46.561000;550
13:40:47.111000;545
13:40:47.656000;541
13:40:48.197000;533
13:40:48.730000;532
13:40:49.262000;529
13:40:49.791000;529
13:40:50.320000;527
13:40:50.847000;527
13:40:51.374000;523
13:40:51.897000;524
13:40:52.421000;521
13:40:52.942000;521
13:40:53.463000;521
13:40:53.984000;521
13:40:54.505000;522
13:40:55.027000;522
13:40:55.549000;523
13:40:56.072000;527
13:40:56.599000;530
13:40:57.129000;534
13:40:57.663000;533
13:40:58.196000;530
13:40:58.726000;529
13:40:59.255000;525
13:40:59.780000;524
13:41:00.304000;524
13:41:00.828000;526
13:41:01.354000;524
13:41:01.878000;524
13:41:02.402000;522
13:41:02.924000;521
13:41:03.445000;522
13:41:03.967000;521
13:41:04.488000;521
13:41:05.009000;521
13:41:05.530000;520
13:41:06.050000;522
13:41:06.572000;522
13:41:07.094000;523
13:41:07.617000;522
13:41:08.139000;521
13:41:08.660000;521
13:41:09.181000;521
13:41:09.702000;520
13:41:10.222000;523
13:41:10.745000;521
13:41:11.266000;523
13:41:11.789000;523
13:41:12.312000;522
13:41:12.834000;519
13:41:13.353000;519
13:41:13.872000;517
13:41:14.389000;516
13:41:14.905000;516
13:41:15.421000;517
13:41:15.938000;516
13:41:16.454000;518
13:41:16.972000;519
13:41:17.491000;519
13:41:18.010000;519
13:41:18.529000;521
13:41:19.050000;520
13:41:19.570000;518
13:41:20.088000;519
13:41:20.607000;519
13:41:21.126000;520
13:41:21.646000;518
13:41:22.164000;521
13:41:22.685000;520
13:41:23.205000;521
13:41:23.726000;521
13:41:24.247000;522
13:41:24.769000;521
13:41:25.290000;521
13:41:25.811000;517
13:41:26.328000;516
13:41:26.844000;516
13:41:27.360000;513
13:41:27.873000;515
13:41:28.388000;515
13:41:28.903000;515
13:41:29.418000;517
13:41:29.935000;521
13:41:30.456000;526
13:41:30.982000;529
13:41:31.511000;534
13:41:32.045000;536
13:41:32.581000;542
13:41:33.123000;542
13:41:33.665000;540
13:41:34.205000;535
13:41:34.740000;532
13:41:35.272000;527
13:41:35.799000;525
13:41:36.324000;522
13:41:36.846000;521
13:41:37.367000;519
13:41:37.886000;516
13:41:38.402000;514
13:41:38.916000;515
13:41:39.431000;513
13:41:39.944000;514
13:41:40.458000;515
13:41:40.973000;513
13:41:41.486000;516
13:41:42.002000;518
13:41:42.520000;519
13:41:43.039000;523
13:41:43.562000;523
13:41:44.085000;523
13:41:44.608000;525
13:41:45.133000;526
13:41:45.659000;525
13:41:46.184000;524
13:41:46.708000;523
13:41:47.231000;523
13:41:47.754000;521
13:41:48.275000;521
13:41:48.796000;521
13:41:49.317000;520
13:41:49.837000;521
13:41:50.358000;517
13:41:50.875000;517
13:41:51.392000;517
13:41:51.909000;516
13:41:52.425000;515
13:41:52.940000;514
13:41:53.454000;513
13:41:53.967000;513
13:41:54.480000;513
13:41:54.993000;509
13:41:55.502000;510
13:41:56.012000;509
13:41:56.521000;508
13:41:57.029000;506
13:41:57.535000;505
13:41:58.040000;505
13:41:58.545000;503
13:41:59.048000;501
13:41:59.549000;500
13:42:00.049000;501
13:42:00.550000;504
13:42:01.054000;511
13:42:01.565000;515
13:42:02.080000;517
13:42:02.597000;518
13:42:03.115000;519
13:42:03.634000;521
13:42:04.155000;522
13:42:04.677000;525
13:42:05.202000;524
13:42:05.726000;524
13:42:06.250000;523
13:42:06.773000;521
13:42:07.294000;520
13:42:07.814000;519
13:42:08.333000;516
13:42:08.849000;517
13:42:09.366000;514
13:42:09.880000;514
13:42:10.394000;515
13:42:10.909000;517
13:42:11.426000;521
13:42:11.947000;523
13:42:12.470000;522
13:42:12.992000;523
13:42:13.515000;521
13:42:14.036000;520
13:42:14.556000;521
13:42:15.077000;516
13:42:15.593000;518
13:42:16.111000;517
13:42:16.628000;518
13:42:17.146000;518
13:42:17.664000;521
13:42:18.185000;521
13:42:18.706000;522
13:42:19.228000;526
13:42:19.754000;532
13:42:20.286000;536
13:42:20.822000;537
13:42:21.359000;539
13:42:21.898000;532
13:42:22.430000;527
13:42:22.957000;527
13:42:23.484000;523
13:42:24.007000;521
13:42:24.528000;522
13:42:25.050000;521
13:42:25.571000;521
13:42:26.092000;520
13:42:26.612000;519
