Phone timestamp;RR-interval [ms]
11:07:44.934000;763
11:07:45.697000;748
11:07:46.445000;789
11:07:47.234000;825
11:07:48.059000;825
11:07:48.884000;800
11:07:49.684000;843
11:07:50.527000;854
11:07:51.381000;776
11:07:52.157000;812
11:07:52.969000;817
11:07:53.786000;774
11:07:54.560000;774
11:07:55.334000;814
11:07:56.148000;773
11:07:56.921000;829
11:07:57.750000;854
11:07:58.604000;850
11:07:59.454000;781
11:08:00.235000;813
11:08:01.048000;808
11:08:01.856000;759
11:08:02.615000;761
11:08:03.376000;774
11:08:04.150000;821
11:08:04.971000;857
11:08:05.828000;845
11:08:06.673000;823
11:08:07.496000;810
11:08:08.306000;771
11:08:09.077000;704
11:08:09.781000;706
11:08:10.487000;729
11:08:11.216000;771
11:08:11.987000;745
11:08:12.732000;787
11:08:13.519000;818
11:08:14.337000;839
11:08:15.176000;765
11:08:15.941000;801
11:08:16.742000;801
11:08:17.543000;792
11:08:18.335000;785
11:08:19.120000;722
11:08:19.842000;731
11:08:20.573000;712
11:08:21.285000;683
11:08:21.968000;711
11:08:22.679000;737
11:08:23.416000;745
11:08:24.161000;772
11:08:24.933000;840
11:08:25.773000;813
11:08:26.586000;837
11:08:27.423000;824
11:08:28.247000;777
11:08:29.024000;815
11:08:29.839000;798
11:08:30.637000;769
11:08:31.406000;781
11:08:32.187000;835
11:08:33.022000;840
11:08:33.862000;837
11:08:34.699000;819
11:08:35.518000;736
11:08:36.254000;742
11:08:36.996000;735
11:08:37.731000;699
11:08:38.430000;714
11:08:39.144000;707
11:08:39.851000;717
11:08:40.568000;756
11:08:41.324000;812
11:08:42.136000;785
11:08:42.921000;757
11:08:43.678000;762
11:08:44.440000;760
11:08:45.200000;718
11:08:45.918000;739
11:08:46.657000;730
11:08:47.387000;719
11:08:48.106000;757
11:08:48.863000;791
11:08:49.654000;774
11:08:50.428000;801
11:08:51.229000;818
11:08:52.047000;805
11:08:52.852000;779
11:08:53.631000;727
