Phone timestamp;RR-interval [ms]
11:33:08.999000;642
11:33:09.641000;646
11:33:10.287000;655
11:33:10.942000;642
11:33:11.584000;617
11:33:12.201000;633
11:33:12.834000;623
11:33:13.457000;617
11:33:14.074000;616
11:33:14.690000;606
11:33:15.296000;604
11:33:15.900000;600
11:33:16.500000;594
11:33:17.094000;591
11:33:17.685000;576
11:33:18.261000;588
11:33:18.849000;609
11:33:19.458000;646
11:33:20.104000;623
11:33:20.727000;627
11:33:21.354000;641
11:33:21.995000;651
11:33:22.646000;634
11:33:23.280000;601
11:33:23.881000;591
11:33:24.472000;590
11:33:25.062000;584
11:33:25.646000;589
11:33:26.235000;591
11:33:26.826000;578
11:33:27.404000;589
11:33:27.993000;602
11:33:28.595000;622
11:33:29.217000;625
11:33:29.842000;636
11:33:30.478000;649
11:33:31.127000;648
11:33:31.775000;640
11:33:32.415000;633
11:33:33.048000;658
11:33:33.706000;651
11:33:34.357000;634
11:33:34.991000;625
11:33:35.616000;640
11:33:36.256000;638
11:33:36.894000;614
11:33:37.508000;601
11:33:38.109000;597
11:33:38.706000;589
11:33:39.295000;599
11:33:39.894000;609
11:33:40.503000;626
11:33:41.129000;616
11:33:41.745000;608
11:33:42.353000;594
11:33:42.947000;590
11:33:43.537000;576
11:33:44.113000;571
11:33:44.684000;566
11:33:45.250000;565
11:33:45.815000;565
11:33:46.380000;573
11:33:46.953000;578
11:33:47.531000;577
11:33:48.108000;580
11:33:48.688000;600
11:33:49.288000;616
11:33:49.904000;608
11:33:50.512000;572
11:33:51.084000;557
11:33:51.641000;552
11:33:52.193000;556
11:33:52.749000;565
11:33:53.314000;579
11:33:53.893000;576
11:33:54.469000;556
11:33:55.025000;562
11:33:55.587000;554
11:33:56.141000;552
11:33:56.693000;541
11:33:57.234000;544
11:33:57.778000;547
11:33:58.325000;562
11:33:58.887000;554
11:33:59.441000;532
11:33:59.973000;522
11:34:00.495000;523
11:34:01.018000;527
11:34:01.545000;538
11:34:02.083000;545
11:34:02.628000;538
11:34:03.166000;522
11:34:03.688000;512
11:34:04.200000;520
11:34:04.720000;518
11:34:05.238000;523
11:34:05.761000;546
11:34:06.307000;569
11:34:06.876000;584
11:34:07.460000;576
11:34:08.036000;565
11:34:08.601000;568
11:34:09.169000;576
11:34:09.745000;588
11:34:10.333000;602
11:34:10.935000;607
11:34:11.542000;594
11:34:12.136000;576
11:34:12.712000;570
11:34:13.282000;569
11:34:13.851000;581
11:34:14.432000;599
11:34:15.031000;629
11:34:15.660000;657
11:34:16.317000;643
11:34:16.960000;653
11:34:17.613000;663
11:34:18.276000;663
11:34:18.939000;663
11:34:19.602000;644
11:34:20.246000;636
11:34:20.882000;642
11:34:21.524000;667
11:34:22.191000;664
11:34:22.855000;654
11:34:23.509000;643
11:34:24.152000;639
11:34:24.791000;621
11:34:25.412000;627
11:34:26.039000;640
11:34:26.679000;663
11:34:27.342000;646
11:34:27.988000;627
11:34:28.615000;621
11:34:29.236000;633
11:34:29.869000;648
11:34:30.517000;656
11:34:31.173000;634
11:34:31.807000;629
11:34:32.436000;631
11:34:33.067000;627
11:34:33.694000;624
11:34:34.318000;621
11:34:34.939000;615
11:34:35.554000;614
11:34:36.168000;606
11:34:36.774000;602
11:34:37.376000;615
11:34:37.991000;615
11:34:38.606000;612
11:34:39.218000;597
11:34:39.815000;588
11:34:40.403000;578
11:34:40.981000;581
11:34:41.562000;587
11:34:42.149000;595
11:34:42.744000;600
11:34:43.344000;591
11:34:43.935000;595
11:34:44.530000;588
11:34:45.118000;576
11:34:45.694000;575
11:34:46.269000;575
11:34:46.844000;567
11:34:47.411000;552
11:34:47.963000;529
11:34:48.492000;519
11:34:49.011000;508
11:34:49.519000;508
11:34:50.027000;509
11:34:50.536000;509
11:34:51.045000;499
11:34:51.544000;496
11:34:52.040000;503
11:34:52.543000;518
11:34:53.061000;533
11:34:53.594000;548
11:34:54.142000;567
11:34:54.709000;577
11:34:55.286000;565
11:34:55.851000;562
11:34:56.413000;550
11:34:56.963000;531
11:34:57.494000;516
11:34:58.010000;503
11:34:58.513000;499
11:34:59.012000;488
11:34:59.500000;486
11:34:59.986000;489
11:35:00.475000;497
11:35:00.972000;498
11:35:01.470000;501
11:35:01.971000;504
11:35:02.475000;507
11:35:02.982000;510
11:35:03.492000;516
11:35:04.008000;522
11:35:04.530000;532
11:35:05.062000;551
11:35:05.613000;554
11:35:06.167000;568
11:35:06.735000;586
11:35:07.321000;580
11:35:07.901000;572
11:35:08.473000;550
11:35:09.023000;534
11:35:09.557000;525
11:35:10.082000;520
11:35:10.602000;519
11:35:11.121000;526
11:35:11.647000;552
11:35:12.199000;557
11:35:12.756000;556
11:35:13.312000;554
11:35:13.866000;548
11:35:14.414000;537
11:35:14.951000;532
11:35:15.483000;521
11:35:16.004000;513
11:35:16.517000;504
11:35:17.021000;501
11:35:17.522000;497
11:35:18.019000;490
11:35:18.509000;495
11:35:19.004000;488
11:35:19.492000;504
11:35:19.996000;541
11:35:20.537000;586
11:35:21.123000;621
11:35:21.744000;617
11:35:22.361000;608
11:35:22.969000;578
11:35:23.547000;565
11:35:24.112000;551
11:35:24.663000;533
11:35:25.196000;518
11:35:25.714000;515
11:35:26.229000;510
11:35:26.739000;512
11:35:27.251000;514
11:35:27.765000;534
11:35:28.299000;539
11:35:28.838000;536
11:35:29.374000;545
11:35:29.919000;557
11:35:30.476000;565
11:35:31.041000;583
11:35:31.624000;586
11:35:32.210000;584
11:35:32.794000;580
11:35:33.374000;568
11:35:33.942000;563
11:35:34.505000;560
11:35:35.065000;554
11:35:35.619000;555
11:35:36.174000;548
11:35:36.722000;555
11:35:37.277000;556
11:35:37.833000;553
11:35:38.386000;548
11:35:38.934000;535
11:35:39.469000;526
11:35:39.995000;521
11:35:40.516000;528
11:35:41.044000;535
11:35:41.579000;530
11:35:42.109000;519
11:35:42.628000;513
11:35:43.141000;505
11:35:43.646000;505
11:35:44.151000;504
11:35:44.655000;503
11:35:45.158000;481
