Phone timestamp;RR-interval [ms]
08:03:58.106000;557
08:03:58.663000;555
08:03:59.218000;553
08:03:59.771000;550
08:04:00.321000;556
08:04:00.877000;576
08:04:01.453000;568
08:04:02.021000;570
08:04:02.591000;566
08:04:03.157000;560
08:04:03.717000;563
08:04:04.280000;562
08:04:04.842000;559
08:04:05.401000;555
08:04:05.956000;555
08:04:06.511000;560
08:04:07.071000;563
08:04:07.634000;563
08:04:08.197000;562
08:04:08.759000;556
08:04:09.315000;561
08:04:09.876000;571
08:04:10.447000;584
08:04:11.031000;578
08:04:11.609000;573
08:04:12.182000;586
08:04:12.768000;582
08:04:13.350000;581
08:04:13.931000;578
08:04:14.509000;573
08:04:15.082000;570
08:04:15.652000;563
08:04:16.215000;561
08:04:16.776000;557
08:04:17.333000;551
08:04:17.884000;550
08:04:18.434000;554
08:04:18.988000;562
08:04:19.550000;566
08:04:20.116000;562
08:04:20.678000;556
08:04:21.234000;556
08:04:21.790000;549
08:04:22.339000;556
08:04:22.895000;558
08:04:23.453000;551
08:04:24.004000;556
08:04:24.560000;559
08:04:25.119000;563
08:04:25.682000;557
08:04:26.239000;560
08:04:26.799000;563
08:04:27.362000;562
08:04:27.924000;562
08:04:28.486000;552
08:04:29.038000;555
08:04:29.593000;557
08:04:30.150000;553
08:04:30.703000;557
08:04:31.260000;556
08:04:31.816000;547
08:04:32.363000;553
08:04:32.916000;557
08:04:33.473000;559
08:04:34.032000;562
08:04:34.594000;554
08:04:35.148000;560
08:04:35.708000;563
08:04:36.271000;569
08:04:36.840000;566
08:04:37.406000;563
08:04:37.969000;563
08:04:38.532000;563
08:04:39.095000;563
08:04:39.658000;560
08:04:40.218000;560
08:04:40.778000;557
08:04:41.335000;550
08:04:41.885000;555
08:04:42.440000;566
08:04:43.006000;565
08:04:43.571000;567
08:04:44.138000;567
08:04:44.705000;560
08:04:45.265000;561
08:04:45.826000;561
08:04:46.387000;562
08:04:46.949000;555
08:04:47.504000;557
08:04:48.061000;560
08:04:48.621000;569
08:04:49.190000;563
08:04:49.753000;563
08:04:50.316000;566
08:04:50.882000;573
08:04:51.455000;582
08:04:52.037000;579
08:04:52.616000;584
08:04:53.200000;584
08:04:53.784000;578
08:04:54.362000;574
08:04:54.936000;566
08:04:55.502000;562
08:04:56.064000;561
08:04:56.625000;560
08:04:57.185000;556
08:04:57.741000;551
08:04:58.292000;564
08:04:58.856000;572
08:04:59.428000;590
08:05:00.018000;584
08:05:00.602000;574
08:05:01.176000;576
08:05:01.752000;570
08:05:02.322000;566
08:05:02.888000;565
08:05:03.453000;558
08:05:04.011000;550
08:05:04.561000;550
08:05:05.111000;548
08:05:05.659000;546
08:05:06.205000;549
08:05:06.754000;554
