Phone timestamp;RR-interval [ms]
12:43:26.538000;651
12:43:27.189000;632
12:43:27.821000;618
12:43:28.439000;621
12:43:29.060000;661
12:43:29.721000;687
12:43:30.408000;699
12:43:31.107000;727
12:43:31.834000;731
12:43:32.565000;726
12:43:33.291000;720
12:43:34.011000;708
12:43:34.719000;680
12:43:35.399000;674
12:43:36.073000;662
12:43:36.735000;673
12:43:37.408000;684
12:43:38.092000;669
12:43:38.761000;677
12:43:39.438000;698
12:43:40.136000;711
12:43:40.847000;705
12:43:41.552000;716
12:43:42.268000;712
12:43:42.980000;723
12:43:43.703000;693
12:43:44.396000;672
12:43:45.068000;683
12:43:45.751000;697
12:43:46.448000;690
12:43:47.138000;708
12:43:47.846000;711
12:43:48.557000;690
12:43:49.247000;696
12:43:49.943000;667
12:43:50.610000;664
12:43:51.274000;659
12:43:51.933000;643
12:43:52.576000;645
12:43:53.221000;635
12:43:53.856000;627
12:43:54.483000;623
12:43:55.106000;626
12:43:55.732000;646
12:43:56.378000;659
12:43:57.037000;680
12:43:57.717000;686
12:43:58.403000;693
12:43:59.096000;676
12:43:59.772000;675
12:44:00.447000;666
12:44:01.113000;659
12:44:01.772000;653
12:44:02.425000;652
12:44:03.077000;661
12:44:03.738000;656
12:44:04.394000;665
12:44:05.059000;663
12:44:05.722000;644
12:44:06.366000;629
12:44:06.995000;606
12:44:07.601000;598
12:44:08.199000;591
12:44:08.790000;587
12:44:09.377000;591
12:44:09.968000;601
12:44:10.569000;613
12:44:11.182000;600
12:44:11.782000;594
12:44:12.376000;611
12:44:12.987000;626
12:44:13.613000;629
12:44:14.242000;635
12:44:14.877000;630
12:44:15.507000;631
12:44:16.138000;631
12:44:16.769000;625
12:44:17.394000;628
12:44:18.022000;625
12:44:18.647000;634
12:44:19.281000;637
12:44:19.918000;652
12:44:20.570000;675
12:44:21.245000;696
12:44:21.941000;713
12:44:22.654000;712
12:44:23.366000;712
12:44:24.078000;700
12:44:24.778000;694
12:44:25.472000;680
12:44:26.152000;661
12:44:26.813000;651
12:44:27.464000;639
12:44:28.103000;624
12:44:28.727000;609
12:44:29.336000;599
12:44:29.935000;589
12:44:30.524000;587
12:44:31.111000;596
12:44:31.707000;602
12:44:32.309000;619
12:44:32.928000;627
12:44:33.555000;632
12:44:34.187000;640
12:44:34.827000;622
12:44:35.449000;626
12:44:36.075000;613
12:44:36.688000;606
12:44:37.294000;594
12:44:37.888000;590
12:44:38.478000;590
12:44:39.068000;579
12:44:39.647000;581
12:44:40.228000;579
12:44:40.807000;575
12:44:41.382000;573
12:44:41.955000;568
12:44:42.523000;569
12:44:43.092000;563
12:44:43.655000;555
12:44:44.210000;545
12:44:44.755000;537
12:44:45.292000;544
12:44:45.836000;550
12:44:46.386000;567
12:44:46.953000;573
12:44:47.526000;568
12:44:48.094000;563
12:44:48.657000;566
12:44:49.223000;566
12:44:49.789000;559
12:44:50.348000;550
12:44:50.898000;545
12:44:51.443000;541
12:44:51.984000;548
12:44:52.532000;544
12:44:53.076000;546
12:44:53.622000;555
12:44:54.177000;577
12:44:54.754000;600
12:44:55.354000;594
12:44:55.948000;603
12:44:56.551000;594
12:44:57.145000;577
12:44:57.722000;573
12:44:58.295000;566
12:44:58.861000;561
12:44:59.422000;545
12:44:59.967000;537
12:45:00.504000;537
12:45:01.041000;550
12:45:01.591000;573
12:45:02.164000;587
12:45:02.751000;588
12:45:03.339000;608
12:45:03.947000;633
12:45:04.580000;658
12:45:05.238000;633
12:45:05.871000;626
12:45:06.497000;622
12:45:07.119000;605
12:45:07.724000;590
12:45:08.314000;583
12:45:08.897000;570
12:45:09.467000;562
12:45:10.029000;552
12:45:10.581000;541
12:45:11.122000;533
12:45:11.655000;534
12:45:12.189000;533
12:45:12.722000;535
12:45:13.257000;540
12:45:13.797000;549
12:45:14.346000;564
12:45:14.910000;555
12:45:15.465000;554
12:45:16.019000;569
12:45:16.588000;581
12:45:17.169000;603
12:45:17.772000;592
12:45:18.364000;592
12:45:18.956000;612
12:45:19.568000;611
12:45:20.179000;604
12:45:20.783000;622
12:45:21.405000;630
12:45:22.035000;605
12:45:22.640000;606
12:45:23.246000;603
12:45:23.849000;589
12:45:24.438000;569
12:45:25.007000;577
12:45:25.584000;577
12:45:26.161000;578
12:45:26.739000;576
12:45:27.315000;570
12:45:27.885000;563
12:45:28.448000;557
12:45:29.005000;563
12:45:29.568000;578
12:45:30.146000;594
12:45:30.740000;605
12:45:31.345000;633
12:45:31.978000;658
12:45:32.636000;662
12:45:33.298000;637
12:45:33.935000;618
12:45:34.553000;629
12:45:35.182000;627
12:45:35.809000;633
12:45:36.442000;616
12:45:37.058000;600
12:45:37.658000;588
12:45:38.246000;613
12:45:38.859000;643
12:45:39.502000;669
12:45:40.171000;687
12:45:40.858000;675
12:45:41.533000;641
12:45:42.174000;651
12:45:42.825000;666
12:45:43.491000;688
12:45:44.179000;689
12:45:44.868000;699
12:45:45.567000;715
12:45:46.282000;713
12:45:46.995000;723
12:45:47.718000;710
12:45:48.428000;722
12:45:49.150000;720
12:45:49.870000;695
12:45:50.565000;681
12:45:51.246000;681
12:45:51.927000;697
12:45:52.624000;704
12:45:53.328000;717
12:45:54.045000;711
12:45:54.756000;664
12:45:55.420000;665
12:45:56.085000;656
12:45:56.741000;652
12:45:57.393000;631
12:45:58.024000;623
12:45:58.647000;620
12:45:59.267000;633
12:45:59.900000;625
12:46:00.525000;615
12:46:01.140000;620
12:46:01.760000;638
12:46:02.398000;642
12:46:03.040000;634
12:46:03.674000;641
12:46:04.315000;649
12:46:04.964000;646
12:46:05.610000;642
12:46:06.252000;630
12:46:06.882000;613
12:46:07.495000;597
12:46:08.092000;600
12:46:08.692000;625
12:46:09.317000;684
12:46:10.001000;726
